source,unit_id,year,volume,issue,doi,openalex_id,title,authors,type,oa_status,oa_url,pdf_url,landing_page_url
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-023-03147-w,https://openalex.org/W4390885600,"ARMC5 controls the degradation of most Pol II subunits, and ARMC5 mutation increases neural tube defect risks in mice and humans",Hongyu Luo et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-023-03147-w,https://link.springer.com/content/pdf/10.1186/s13059-023-03147-w.pdf,https://doi.org/10.1186/s13059-023-03147-w
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03170-5,https://openalex.org/W4391380737,Computational validation of clonal and subclonal copy number alterations from bulk tumor sequencing using CNAqc,Alice Antonello et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03170-5,https://link.springer.com/content/pdf/10.1186/s13059-024-03170-5.pdf,https://doi.org/10.1186/s13059-024-03170-5
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03389-2,https://openalex.org/W4403203831,Integrated large-scale metagenome assembly and multi-kingdom network analyses identify sex differences in the human nasal microbiome,Yanmei Ju et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03389-2,https://link.springer.com/content/pdf/10.1186/s13059-024-03389-2.pdf,https://doi.org/10.1186/s13059-024-03389-2
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03407-3,https://openalex.org/W4403282568,Spatiotemporal modeling reveals high-resolution invasion states in glioblastoma,Varsha Thoppey Manoharan et al.,article,gold,https://doi.org/10.1186/s13059-024-03407-3,https://link.springer.com/content/pdf/10.1186/s13059-024-03407-3.pdf,https://doi.org/10.1186/s13059-024-03407-3
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03439-9,https://openalex.org/W4404821802,Genetic-by-age interaction analyses on complex traits in UK Biobank and their potential to identify effects on longitudinal trait change,Thomas W. Winkler; Simon Wiegrebe; Janina M. Herold; Klaus Stark; Helmut Küchenhoff; Iris M. Heid,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03439-9,https://link.springer.com/content/pdf/10.1186/s13059-024-03439-9.pdf,https://doi.org/10.1186/s13059-024-03439-9
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03284-w,https://openalex.org/W4398239554,scCDC: a computational method for gene-specific contamination detection and correction in single-cell and single-nucleus RNA-seq data,Weijian Wang et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03284-w,https://link.springer.com/content/pdf/10.1186/s13059-024-03284-w.pdf,https://doi.org/10.1186/s13059-024-03284-w
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03299-3,https://openalex.org/W4399971120,scHolography: a computational method for single-cell spatial neighborhood reconstruction and analysis,Yuheng C. Fu; Arpan Das; Dongmei Wang; Rosemary Braun; Rui Yi,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03299-3,https://link.springer.com/content/pdf/10.1186/s13059-024-03299-3.pdf,https://doi.org/10.1186/s13059-024-03299-3
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03453-x,https://openalex.org/W4405534520,TEMPTED: time-informed dimensionality reduction for longitudinal microbiome studies,Pixu Shi et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03453-x,https://link.springer.com/content/pdf/10.1186/s13059-024-03453-x.pdf,https://doi.org/10.1186/s13059-024-03453-x
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03465-7,https://openalex.org/W4405949517,Promoter capture Hi-C identifies promoter-related loops and fountain structures in Arabidopsis,Dingyue Wang et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03465-7,https://link.springer.com/content/pdf/10.1186/s13059-024-03465-7.pdf,https://doi.org/10.1186/s13059-024-03465-7
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03250-6,https://openalex.org/W4397012474,Comparative 3D genome analysis between neural retina and retinal pigment epithelium reveals differential cis-regulatory interactions at retinal disease loci,Eva D’haene et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03250-6,https://link.springer.com/content/pdf/10.1186/s13059-024-03250-6.pdf,https://doi.org/10.1186/s13059-024-03250-6
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03260-4,https://openalex.org/W4399211114,Sequential drug treatment targeting cell cycle and cell fate regulatory programs blocks non-genetic cancer evolution in acute lymphoblastic leukemia,Alena Malyukova et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03260-4,https://link.springer.com/content/pdf/10.1186/s13059-024-03260-4.pdf,https://doi.org/10.1186/s13059-024-03260-4
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03257-z,https://openalex.org/W4395675467,Enhancing prime editor flexibility with coiled-coil heterodimers,Shuangshuang Mu et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03257-z,https://link.springer.com/content/pdf/10.1186/s13059-024-03257-z.pdf,https://doi.org/10.1186/s13059-024-03257-z
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03437-x,https://openalex.org/W4404907279,Chromatin loops gather targets of upstream regulators together for efficient gene transcription regulation during vernalization in wheat,Yanyan Liu et al.,article,gold,https://link.springer.com/content/pdf/10.1186/s13059-024-03437-x.pdf,https://link.springer.com/content/pdf/10.1186/s13059-024-03437-x.pdf,https://doi.org/10.1186/s13059-024-03437-x
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03452-y,https://openalex.org/W4405529325,Evaluating data requirements for high-quality haplotype-resolved genomes for creating robust pangenome references,Prasad Sarashetti; Josipa Lipovac; Filip Tomas; Mile Šikić; Jianjun Liu,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03452-y,https://link.springer.com/content/pdf/10.1186/s13059-024-03452-y.pdf,https://doi.org/10.1186/s13059-024-03452-y
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03456-8,https://openalex.org/W4405574515,Systematic evaluation of methylation-based cell type deconvolution methods for plasma cell-free DNA,Tongyue Sun et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03456-8,https://link.springer.com/content/pdf/10.1186/s13059-024-03456-8.pdf,https://doi.org/10.1186/s13059-024-03456-8
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-023-03070-0,https://openalex.org/W4390668729,Modeling methyl-sensitive transcription factor motifs with an expanded epigenetic alphabet,Coby Viner et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-023-03070-0,https://link.springer.com/content/pdf/10.1186/s13059-023-03070-0.pdf,https://doi.org/10.1186/s13059-023-03070-0
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-023-03153-y,https://openalex.org/W4390718894,Improved prediction of bacterial CRISPRi guide efficiency from depletion screens through mixed-effect machine learning and data integration,Yanying Yu et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-023-03153-y,https://link.springer.com/content/pdf/10.1186/s13059-023-03153-y.pdf,https://doi.org/10.1186/s13059-023-03153-y
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-023-03156-9,https://openalex.org/W4390589486,From beer to breadboards: yeast as a force for biological innovation,Hamid Gaikani; Monika Stolar; Divya Kriti; Corey Nislow; Guri Giaever,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-023-03156-9,https://link.springer.com/content/pdf/10.1186/s13059-023-03156-9.pdf,https://doi.org/10.1186/s13059-023-03156-9
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03177-y,https://openalex.org/W4391361298,deMULTIplex2: robust sample demultiplexing for scRNA-seq,Qin Zhu; Daniel N. Conrad; Zev J. Gartner,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03177-y,https://link.springer.com/content/pdf/10.1186/s13059-024-03177-y.pdf,https://doi.org/10.1186/s13059-024-03177-y
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03282-y,https://openalex.org/W4398156486,Conditional knockdown of OsMLH1 to improve plant prime editing systems without disturbing fertility in rice,Xiaoshuang Liu et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03282-y,https://link.springer.com/content/pdf/10.1186/s13059-024-03282-y.pdf,https://doi.org/10.1186/s13059-024-03282-y
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03172-3,https://openalex.org/W4391604158,"IDHwt glioblastomas can be stratified by their transcriptional response to standard treatment, with implications for targeted therapy",Georgette Tanner et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03172-3,https://link.springer.com/content/pdf/10.1186/s13059-024-03172-3.pdf,https://doi.org/10.1186/s13059-024-03172-3
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03184-z,https://openalex.org/W4391955559,DNA satellite and chromatin organization at mouse centromeres and pericentromeres,Jenika Packiaraj; Jitendra Thakur,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03184-z,https://link.springer.com/content/pdf/10.1186/s13059-024-03184-z.pdf,https://doi.org/10.1186/s13059-024-03184-z
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-023-03128-z,https://openalex.org/W4390885715,Phase separation as a possible mechanism for dosage sensitivity,Liang Yang et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-023-03128-z,https://link.springer.com/content/pdf/10.1186/s13059-023-03128-z.pdf,https://doi.org/10.1186/s13059-023-03128-z
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03174-1,https://openalex.org/W4391220964,Gene panel selection for targeted spatial transcriptomics,Yida Zhang; Viktor Petukhov; Evan Biederstedt; Richard Que; Kun Zhang; Peter V. Kharchenko,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03174-1,https://link.springer.com/content/pdf/10.1186/s13059-024-03174-1.pdf,https://doi.org/10.1186/s13059-024-03174-1
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03171-4,https://openalex.org/W4391380715,RExPRT: a machine learning tool to predict pathogenicity of tandem repeat loci,Sarah Fazal et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03171-4,https://link.springer.com/content/pdf/10.1186/s13059-024-03171-4.pdf,https://doi.org/10.1186/s13059-024-03171-4
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-023-03161-y,https://openalex.org/W4391533522,The androgen receptor interacts with GATA3 to transcriptionally regulate a luminal epithelial cell phenotype in breast cancer,Leila Hosseinzadeh et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-023-03161-y,https://link.springer.com/content/pdf/10.1186/s13059-023-03161-y.pdf,https://doi.org/10.1186/s13059-023-03161-y
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03237-3,https://openalex.org/W4394799155,Powerful and accurate detection of temporal gene expression patterns from multi-sample multi-stage single-cell transcriptomics data with TDEseq,Yue Fan; Lei Li; Shiquan Sun,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03237-3,https://link.springer.com/content/pdf/10.1186/s13059-024-03237-3.pdf,https://doi.org/10.1186/s13059-024-03237-3
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-023-03132-3,https://openalex.org/W4391026674,Compact CRISPR genetic screens enabled by improved guide RNA library cloning,Seok‐Jin Heo et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-023-03132-3,https://link.springer.com/content/pdf/10.1186/s13059-023-03132-3.pdf,https://doi.org/10.1186/s13059-023-03132-3
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03182-1,https://openalex.org/W4391843784,Dissecting the sequence and structural determinants guiding m6A deposition and evolution via inter- and intra-species hybrids,Ran Shachar et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03182-1,https://link.springer.com/content/pdf/10.1186/s13059-024-03182-1.pdf,https://doi.org/10.1186/s13059-024-03182-1
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-023-03150-1,https://openalex.org/W4393086267,txci-ATAC-seq: a massive-scale single-cell technique to profile chromatin accessibility,Hao Zhang et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-023-03150-1,https://link.springer.com/content/pdf/10.1186/s13059-023-03150-1.pdf,https://doi.org/10.1186/s13059-023-03150-1
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03239-1,https://openalex.org/W4394568223,A comprehensive benchmark of graph-based genetic variant genotyping algorithms on plant genomes for creating an accurate ensemble pipeline,Zezhen Du; Jiabao He; Wen‐Biao Jiao,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03239-1,https://link.springer.com/content/pdf/10.1186/s13059-024-03239-1.pdf,https://doi.org/10.1186/s13059-024-03239-1
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-023-03135-0,https://openalex.org/W4390499783,Tissue-specific RNA Polymerase II promoter-proximal pause release and burst kinetics in a Drosophila embryonic patterning network,George Hunt et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-023-03135-0,https://link.springer.com/content/pdf/10.1186/s13059-023-03135-0.pdf,https://doi.org/10.1186/s13059-023-03135-0
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-023-03143-0,https://openalex.org/W4390572294,Benchmarking differential abundance methods for finding condition-specific prototypical cells in multi-sample single-cell datasets,Haidong Yi; Alec L. Plotkin; Natalie Stanley,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-023-03143-0,https://link.springer.com/content/pdf/10.1186/s13059-023-03143-0.pdf,https://doi.org/10.1186/s13059-023-03143-0
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03197-8,https://openalex.org/W4392958606,miR-430 regulates zygotic mRNA during zebrafish embryogenesis,Danielson Baia Amaral; Rhonda Egidy; Anoja Perera; Ariel Bazzini,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03197-8,https://link.springer.com/content/pdf/10.1186/s13059-024-03197-8.pdf,https://doi.org/10.1186/s13059-024-03197-8
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03202-0,https://openalex.org/W4394019115,Next-Gen GWAS: full 2D epistatic interaction maps retrieve part of missing heritability and improve phenotypic prediction,Clément Carré et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03202-0,https://link.springer.com/content/pdf/10.1186/s13059-024-03202-0.pdf,https://doi.org/10.1186/s13059-024-03202-0
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03322-7,https://openalex.org/W4400426723,Panpipes: a pipeline for multiomic single-cell and spatial transcriptomic data analysis,Fabiola Curion et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03322-7,https://link.springer.com/content/pdf/10.1186/s13059-024-03322-7.pdf,https://doi.org/10.1186/s13059-024-03322-7
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03370-z,https://openalex.org/W4401909844,Contribution of homoeologous exchange to domestication of polyploid Brassica,Tianpeng Wang; Aalt D. J. van Dijk; Ranze Zhao; Guusje Bonnema; Xiaowu Wang,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03370-z,https://link.springer.com/content/pdf/10.1186/s13059-024-03370-z.pdf,https://doi.org/10.1186/s13059-024-03370-z
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03402-8,https://openalex.org/W4403073933,A genome-wide association study reveals molecular mechanism underlying powdery mildew resistance in cucumber,Xuewen Xu et al.,article,gold,https://link.springer.com/content/pdf/10.1186/s13059-024-03402-8.pdf,https://link.springer.com/content/pdf/10.1186/s13059-024-03402-8.pdf,https://doi.org/10.1186/s13059-024-03402-8
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03226-6,https://openalex.org/W4394570041,PMF-GRN: a variational inference approach to single-cell gene regulatory network inference using probabilistic matrix factorization,Claudia Skok Gibbs; Omar Mahmood; Richard Bonneau; Kyunghyun Cho,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03226-6,https://link.springer.com/content/pdf/10.1186/s13059-024-03226-6.pdf,https://doi.org/10.1186/s13059-024-03226-6
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03238-2,https://openalex.org/W4394847708,Characterizing glucokinase variant mechanisms using a multiplexed abundance assay,Sarah Gersing et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03238-2,https://link.springer.com/content/pdf/10.1186/s13059-024-03238-2.pdf,https://doi.org/10.1186/s13059-024-03238-2
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03258-y,https://openalex.org/W4396870359,A novel approach to exploring the dark genome and its application to mapping of the vertebrate virus fossil record,Daniel Blanco-Melo et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03258-y,https://link.springer.com/content/pdf/10.1186/s13059-024-03258-y.pdf,https://doi.org/10.1186/s13059-024-03258-y
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03269-9,https://openalex.org/W4397004074,"Breaking down causes, consequences, and mediating effects of telomere length variation on human health",Samuel Moix; Marie C. Sadler; Zoltán Kutalik; Chiara Auwerx,article,gold,https://link.springer.com/content/pdf/10.1186/s13059-024-03269-9.pdf,https://link.springer.com/content/pdf/10.1186/s13059-024-03269-9.pdf,https://doi.org/10.1186/s13059-024-03269-9
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03327-2,https://openalex.org/W4400294016,SETDB1 regulates short interspersed nuclear elements and chromatin loop organization in mouse neural precursor cells,Daijing Sun et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03327-2,https://link.springer.com/content/pdf/10.1186/s13059-024-03327-2.pdf,https://doi.org/10.1186/s13059-024-03327-2
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03363-y,https://openalex.org/W4401703519,Melon: metagenomic long-read-based taxonomic identification and quantification using marker genes,Xi Chen et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03363-y,https://link.springer.com/content/pdf/10.1186/s13059-024-03363-y.pdf,https://doi.org/10.1186/s13059-024-03363-y
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03403-7,https://openalex.org/W4403379281,The ribosome profiling landscape of yeast reveals a high diversity in pervasive translation,Chris Papadopoulos et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03403-7,https://link.springer.com/content/pdf/10.1186/s13059-024-03403-7.pdf,https://doi.org/10.1186/s13059-024-03403-7
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-023-03136-z,https://openalex.org/W4390910785,Trans-ancestral genome-wide association study of longitudinal pubertal height growth and shared heritability with adult health outcomes,Jonathan P. Bradfield et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-023-03136-z,https://link.springer.com/content/pdf/10.1186/s13059-023-03136-z.pdf,https://doi.org/10.1186/s13059-023-03136-z
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03168-z,https://openalex.org/W4391160534,Quartet metabolite reference materials for inter-laboratory proficiency test and data integration of metabolomics profiling,Naixin Zhang et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03168-z,https://link.springer.com/content/pdf/10.1186/s13059-024-03168-z.pdf,https://doi.org/10.1186/s13059-024-03168-z
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03186-x,https://openalex.org/W4392041240,Structured 3′ UTRs destabilize mRNAs in plants,Tianru Zhang et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03186-x,https://link.springer.com/content/pdf/10.1186/s13059-024-03186-x.pdf,https://doi.org/10.1186/s13059-024-03186-x
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03219-5,https://openalex.org/W4393313320,FixNCut: single-cell genomics through reversible tissue fixation and dissociation,Laura Jiménez-Gracia et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03219-5,https://link.springer.com/content/pdf/10.1186/s13059-024-03219-5.pdf,https://doi.org/10.1186/s13059-024-03219-5
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03227-5,https://openalex.org/W4393902641,Merit of integrating in situ transcriptomics and anatomical information for cell annotation and lineage construction in single-cell analyses of Populus,Ying‐Lan Chen et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03227-5,https://link.springer.com/content/pdf/10.1186/s13059-024-03227-5.pdf,https://doi.org/10.1186/s13059-024-03227-5
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03234-6,https://openalex.org/W4394725142,Evaluating and improving the representation of bacterial contents in long-read metagenome assemblies,Xiaowen Feng; Heng Li,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03234-6,https://link.springer.com/content/pdf/10.1186/s13059-024-03234-6.pdf,https://doi.org/10.1186/s13059-024-03234-6
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03315-6,https://openalex.org/W4400265907,Tagging large CNV blocks in wheat boosts digitalization of germplasm resources by ultra-low-coverage sequencing,Jianxia Niu et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03315-6,https://link.springer.com/content/pdf/10.1186/s13059-024-03315-6.pdf,https://doi.org/10.1186/s13059-024-03315-6
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03384-7,https://openalex.org/W4402957753,Massive detection of cryptic recessive genetic defects in dairy cattle mining millions of life histories,F. Besnard et al.,article,gold,https://link.springer.com/content/pdf/10.1186/s13059-024-03384-7.pdf,https://link.springer.com/content/pdf/10.1186/s13059-024-03384-7.pdf,https://doi.org/10.1186/s13059-024-03384-7
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03428-y,https://openalex.org/W4404223849,SpottedPy quantifies relationships between spatial transcriptomic hotspots and uncovers environmental cues of epithelial-mesenchymal plasticity in breast cancer,Eloise Withnell; Maria Secrier,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03428-y,https://link.springer.com/content/pdf/10.1186/s13059-024-03428-y.pdf,https://doi.org/10.1186/s13059-024-03428-y
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-023-03162-x,https://openalex.org/W4390918072,Improved modeling of RNA-binding protein motifs in an interpretable neural model of RNA splicing,Kavi Gupta et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-023-03162-x,https://link.springer.com/content/pdf/10.1186/s13059-023-03162-x.pdf,https://doi.org/10.1186/s13059-023-03162-x
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03176-z,https://openalex.org/W4391474387,Mapping the functional impact of non-coding regulatory elements in primary T cells through single-cell CRISPR screens,Celia Alda-Catalinas et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03176-z,https://link.springer.com/content/pdf/10.1186/s13059-024-03176-z.pdf,https://doi.org/10.1186/s13059-024-03176-z
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03204-y,https://openalex.org/W4392429313,scAbsolute: measuring single-cell ploidy and replication status,Michael P Schneider et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03204-y,https://link.springer.com/content/pdf/10.1186/s13059-024-03204-y.pdf,https://doi.org/10.1186/s13059-024-03204-y
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03251-5,https://openalex.org/W4396532073,DISSECT: deep semi-supervised consistency regularization for accurate cell type fraction and gene expression estimation,Robin Khatri; Pierre Machart; Stefan Bonn,article,gold,https://link.springer.com/content/pdf/10.1186/s13059-024-03251-5.pdf,https://link.springer.com/content/pdf/10.1186/s13059-024-03251-5.pdf,https://doi.org/10.1186/s13059-024-03251-5
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03312-9,https://openalex.org/W4400185111,RIBAP: a comprehensive bacterial core genome annotation pipeline for pangenome calculation beyond the species level,Kevin Lamkiewicz; Lisa-Marie Barf; Konrad Sachse; Martin Hölzer,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03312-9,https://link.springer.com/content/pdf/10.1186/s13059-024-03312-9.pdf,https://doi.org/10.1186/s13059-024-03312-9
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03420-6,https://openalex.org/W4403609314,A comprehensive study of genetic regulation and disease associations of plasma circulatory microRNAs using population-level data,Rima Mustafa et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03420-6,https://link.springer.com/content/pdf/10.1186/s13059-024-03420-6.pdf,https://doi.org/10.1186/s13059-024-03420-6
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-023-03142-1,https://openalex.org/W4390492887,Genetic effects of sequence-conserved enhancer-like elements on human complex traits,Xiang Zhu; Shining Ma; Wing Hung Wong,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-023-03142-1,https://link.springer.com/content/pdf/10.1186/s13059-023-03142-1.pdf,https://doi.org/10.1186/s13059-023-03142-1
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03169-y,https://openalex.org/W4390885420,scSNV-seq: high-throughput phenotyping of single nucleotide variants by coupled single-cell genotyping and transcriptomics,Sarah Cooper et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03169-y,https://link.springer.com/content/pdf/10.1186/s13059-024-03169-y.pdf,https://doi.org/10.1186/s13059-024-03169-y
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03175-0,https://openalex.org/W4391380172,BORIS/CTCFL epigenetically reprograms clustered CTCF binding sites into alternative transcriptional start sites,Elena M. Pugacheva et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03175-0,https://link.springer.com/content/pdf/10.1186/s13059-024-03175-0.pdf,https://doi.org/10.1186/s13059-024-03175-0
Genome Biology,genome_biology_v25_i1,2024,25,1,10.1186/s13059-024-03210-0,https://openalex.org/W4392659356,Seven-chain adaptive immune receptor repertoire analysis in rheumatoid arthritis reveals novel features associated with disease and clinically relevant phenotypes,Adrià Aterido et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-024-03210-0,https://link.springer.com/content/pdf/10.1186/s13059-024-03210-0.pdf,https://doi.org/10.1186/s13059-024-03210-0
